3.5937,1.38573,-0.105206,1.08373,3.04984,1.94147,1.57921,2.19097,0.952415,-0.61437,-0.12383,0.00806831
3.47292,1.78763,0.0114798,0.575644,2.8162,1.48696,1.75525,2.10783,0.876265,-0.155739,-0.0938717,-0.0365432
3.2929,2.08678,1.16074,0.974156,1.44333,1.68067,1.36825,1.13044,0.654475,0.323387,0.232675,0.0014206
3.41318,2.67947,1.83827,0.62344,1.94856,0.586405,1.0563,0.558771,0.216424,0.435385,0.204158,0.0117142
4.38535,3.6609,3.01942,0.662846,1.76571,0.889035,0.277977,0.58243,0.664121,0.12056,0.180089,0.019558
4.27818,4.0418,3.48746,1.01,2.54665,0.639062,-0.50218,0.538557,0.352172,-0.0551534,0.145909,-0.0215947
3.95063,3.5466,2.87892,2.18567,2.28081,1.18614,0.626666,0.494426,-0.139862,-0.155624,0.0045553,-0.0381519
3.61316,3.45178,3.08293,2.10323,1.92292,0.79164,0.24425,0.261389,-0.415234,-0.0226817,0.0214789,-0.0406544
3.59747,3.30986,2.76334,2.50305,1.83431,1.62979,0.871867,0.749077,0.496409,0.213252,-0.0704913,0.00179966
3.79167,2.51747,2.40539,2.0937,2.96834,0.577945,1.05654,0.36991,-0.711807,-0.123453,0.291812,0.0404367
3.94455,2.74884,2.58031,1.85968,1.84957,1.54158,0.969091,0.780769,0.290208,-0.0670529,0.0313153,-0.00271968
3.96845,2.07846,2.29773,1.40746,1.39792,0.117909,0.614797,-0.548675,0.530176,0.0773956,-0.0374491,0.00240178
1.78557,-0.0120751,0.229472,-1.50713,0.818289,0.720828,0.374032,-0.479393,0.139657,-0.213704,0.136434,0.0206682
2.84353,0.433046,-0.354118,-0.866411,0.436718,1.05195,0.59895,-0.111369,0.205559,-0.641631,-0.019972,0.0283722
3.13851,1.65993,1.43261,-1.07891,0.650012,1.00417,0.405884,-0.383786,-0.17878,-0.401322,0.136306,0.0233767
3.3796,1.69467,1.51583,-0.196852,1.29965,0.444206,0.605993,0.0996756,0.338518,-0.416913,-0.240792,-0.0252566
3.98454,2.20396,2.0612,0.395676,1.75845,0.872482,0.0260569,0.56711,0.147418,-0.0356632,0.000518259,-0.00688065
3.76305,2.46864,1.60533,0.0437319,2.28233,1.36563,0.521769,0.0449361,0.470221,-0.422594,0.147357,0.0495125
4.31392,1.96936,2.65845,-0.402228,2.02453,0.870193,0.554587,0.137102,0.619307,0.37502,-0.0487125,0.0559153
4.08435,1.99685,2.35171,0.174758,1.95476,1.34498,1.16786,0.504951,1.18998,0.0512236,0.312189,0.154145
3.69702,1.80355,1.76107,0.508816,1.76741,1.33463,1.26799,0.154199,0.83445,-0.154174,0.359072,0.13963
4.22678,2.44037,2.20033,0.241746,1.89718,0.668141,0.69454,0.0837979,0.621145,-0.0329011,0.0963372,0.0774345
3.9726,1.81651,1.84415,0.125631,1.53752,1.12349,0.876561,0.451238,0.823221,-0.298215,0.187736,0.112228
4.13315,2.11886,2.09389,-0.593449,1.20753,0.993555,0.265175,-0.0688779,0.422687,0.217411,0.110139,0.0448308
3.95065,2.05632,2.03496,-0.493331,0.894932,0.65237,0.003182,0.263903,1.15573,0.474463,0.586941,0.17012
3.76778,1.63779,1.97993,-0.529907,1.9394,1.09524,0.108826,0.186955,0.66613,-0.0294676,0.318285,0.113917
3.77079,1.3889,1.3998,-0.137168,1.78042,0.309064,0.513053,0.601794,1.03996,0.531056,0.496275,0.127039
3.11656,1.7307,1.62907,0.68314,0.963142,1.31944,0.521649,0.438878,0.664149,0.231988,0.0757361,0.0400653
3.18559,1.79322,1.4046,0.346253,1.43947,1.45069,0.413525,0.203743,0.397952,0.0667078,0.0425368,0.048875
3.94706,1.8151,1.86261,0.104642,1.65591,0.492871,-0.166256,0.242098,0.456365,0.253327,0.194683,0.0511201
3.23976,2.29592,1.83103,1.03282,1.63638,0.985709,0.903523,0.0807799,0.0406835,-0.0516547,0.0460067,0.0435204
2.92256,2.02953,1.73091,0.76984,0.9631,0.924403,0.645828,0.725982,0.280423,0.132986,-0.00235496,0.0573069
3.29221,2.17615,1.76882,0.766091,1.81994,0.820971,0.91402,0.608639,0.407202,0.421029,-0.0374342,0.0447862
3.77072,1.56505,2.29271,0.521251,1.74567,0.940403,1.11348,0.119013,0.941912,0.329598,0.356985,0.146722
4.06013,1.98563,1.9896,-1.37592,1.76676,-0.857726,0.980771,0.91027,1.41264,0.825375,0.363733,0.177302
3.70079,1.67654,2.58821,-0.61895,2.57236,0.129156,0.0838879,0.829462,0.0217044,0.201133,0.111545,0.0176073
2.00077,1.1572,1.52044,-1.03374,3.20471,-0.233524,0.952465,0.455426,-0.257904,-0.189131,0.232495,0.0472057
-0.516246,3.99369,2.19378,-1.78801,3.75299,1.01953,1.11171,0.667777,0.839702,0.685162,0.254313,0.0582318
-0.172344,3.78386,2.30051,-1.45252,4.07074,1.34703,1.22316,1.16632,0.63898,0.675562,0.318737,0.0355743
-0.0732758,3.369,2.01768,-0.618382,3.53202,0.854498,1.8046,1.21798,1.11026,0.759637,0.329881,-0.00227657
-0.0617271,3.36728,1.51084,-0.937092,3.76778,1.14328,1.54437,0.881586,1.19067,0.315826,0.420589,-0.0218717
-0.0749434,3.79439,0.873343,-0.626458,2.90656,2.12984,0.961181,1.36702,1.3658,0.363172,0.564297,-0.108157
0.843766,3.21734,0.927308,-1.62128,3.45697,2.61484,1.63176,1.60419,1.3462,-0.212569,0.342111,-0.0402696
2.90583,1.76569,0.337814,-0.287987,2.10982,2.57257,2.94991,1.12336,0.534443,-0.0276139,-0.0146609,0.0101104
3.09081,1.09376,0.072697,1.01292,3.66051,2.41539,2.117,1.1816,0.119467,0.0108992,-0.074115,0.0548827
3.12576,1.80947,0.070532,1.39399,3.6857,2.46327,2.23665,0.769186,1.02859,-0.525226,-0.116358,0.0297721
2.94634,1.87702,1.07141,1.32003,2.57962,2.3505,1.96818,1.02365,0.616779,-0.350094,-0.0869555,0.019391
2.94713,1.71371,0.344775,1.39411,2.30318,1.67316,2.05781,1.65459,1.11057,-0.559285,-0.259609,-0.0380379
2.84892,1.71597,0.296796,0.975591,2.27787,1.61248,2.38238,0.988941,1.14226,-0.123331,-0.100443,-0.0348849
3.33497,2.26108,1.30413,0.888794,1.70402,2.06212,1.70024,1.07519,0.50152,-0.0436459,0.163008,0.0116875
3.41518,2.41562,1.66153,1.21467,1.45157,0.765696,1.21489,0.479768,0.512268,0.147476,0.0693605,-0.00578609
3.2828,2.65222,2.36006,1.66867,1.21518,1.09143,0.634596,0.206956,0.20488,-0.0128384,0.114946,-0.0287359
3.48552,2.78192,2.24614,1.82126,1.46602,1.14006,0.869318,0.368376,0.265451,-0.0573515,0.12134,0.00267211
3.25665,2.69181,2.37673,1.66794,1.58962,0.886929,0.373622,0.386222,0.0235226,-0.00671512,0.0562011,-0.0210573
3.40689,2.99294,2.50953,1.94083,1.41043,0.953816,0.543413,0.413997,0.17535,-0.0190713,0.0702364,-0.0119185
4.49227,3.78319,2.30468,1.11036,2.20545,1.46296,1.67128,1.26115,1.18721,-0.750496,0.126976,-0.0252039
3.37953,3.0474,2.18072,1.63768,1.95617,1.59363,1.61587,0.915727,0.531129,-0.142153,0.15242,0.0323646
3.31621,2.75816,2.16093,1.52531,1.5672,1.75654,1.52104,1.07155,0.331717,0.0692267,-0.00429626,0.0137187
4.06478,3.08503,2.30695,1.61196,2.11074,1.63463,0.967952,1.46676,0.451643,-0.18152,0.178204,0.0400367
3.76252,2.99716,2.44422,1.28145,1.9183,1.9929,1.50538,1.26174,0.369863,-0.0323068,-0.120753,-0.0181467
3.11601,2.74447,2.13168,1.50163,1.64881,1.16505,1.02248,0.656047,0.28181,0.0615427,0.0336154,-0.00065961
3.5328,1.92122,2.43677,1.22648,1.80603,0.651976,1.14592,0.256849,0.567075,0.0775455,0.185627,0.0784943
1.42785,-0.110906,1.0183,-1.0325,1.08858,0.889198,0.302703,0.20983,0.404459,-0.0986012,0.161779,0.0737885
2.46787,0.157034,0.751498,-0.59794,0.558859,0.170766,0.880826,0.0426256,-0.0542204,0.235781,0.28262,0.12198
3.21456,0.984152,1.43643,-0.673682,2.18868,0.916788,0.537381,0.293754,-0.0571587,0.26535,0.153859,0.00113474
3.58049,1.11168,1.20189,-0.717472,1.86267,0.84684,1.19743,0.0502606,0.285028,-0.328745,0.129824,0.0699822
3.46008,1.34448,1.68185,-0.515897,2.0523,1.48136,0.828589,0.00829903,0.757417,0.0132058,0.148295,0.104775
3.38375,1.82774,1.44455,0.238002,2.2756,2.02335,1.45503,0.844786,0.348005,0.199595,0.206113,0.0904078
2.75015,1.9468,1.52597,0.923626,1.86622,1.45659,1.34936,0.75615,0.719655,0.26945,0.27852,0.0784963
2.93379,1.83108,1.8697,1.5711,1.88243,1.71276,1.38954,1.25556,0.583175,0.527097,0.0542771,0.0681349
3.00157,1.41399,1.77252,1.11402,1.81991,1.68043,1.38876,1.1207,0.507139,0.166516,0.14967,0.0742943
3.10224,2.14146,1.2746,1.1943,1.49299,1.38882,1.20421,0.748263,0.462284,0.219894,0.39882,0.0872583
2.71946,2.05407,1.56485,1.14476,1.79967,1.0102,1.17089,0.954394,0.769259,0.246253,0.149153,0.0661653
3.14214,1.99036,1.40984,1.26439,2.82847,0.68908,0.511627,0.854606,0.904207,0.0579223,0.0122121,0.023986
3.86017,1.13632,2.46824,0.695372,2.16863,1.50959,1.23763,1.13578,0.810458,0.386671,-0.00968365,0.0322483
3.32585,1.91918,1.98244,0.626932,2.04621,0.799664,0.99397,0.995454,0.559037,0.0808022,0.0905145,0.0593264
2.9711,2.11137,1.77175,1.03512,2.18814,2.27746,1.55368,0.689811,0.350303,-0.150342,0.0553455,0.0779908
3.09258,1.71044,1.80043,1.267,1.28215,1.8025,1.26322,0.530979,0.406963,0.263969,0.216351,0.0777744
3.34251,1.73082,1.49071,0.949562,1.88972,1.77864,2.05345,1.23568,0.777912,-0.155506,0.189585,0.0932744
3.44794,1.54348,1.16264,0.463753,1.72821,1.14543,1.21684,0.870813,0.622801,0.186992,0.347775,0.100145
3.06048,1.69456,1.00497,0.777457,1.5276,1.63689,1.58619,0.950286,0.627125,0.102348,0.232992,0.075313
2.87844,1.81954,1.34531,0.625054,0.928852,1.67216,1.18581,0.82499,0.546488,0.143282,0.197207,0.0755043
3.00101,2.05979,1.75447,1.07867,1.56409,1.18062,0.986813,1.01128,0.780597,0.195523,0.278592,0.0699385
3.56274,1.74293,1.74656,0.255259,2.104,0.956088,1.77099,0.698172,0.612298,0.357529,0.413877,0.13294
3.52287,2.16271,1.75355,-0.339316,2.56493,1.56554,1.37819,0.443044,0.898604,0.534325,0.331275,0.124143
3.30424,1.94154,1.08986,0.586239,1.59598,1.43098,1.41561,0.881587,0.80843,0.0341716,0.221804,0.0732462
3.40404,1.80323,1.44438,0.675757,1.52658,1.51406,1.1675,0.784092,0.368908,0.220752,0.292852,0.0859187
3.58747,1.79015,1.29385,0.706116,1.9225,1.19627,1.50856,0.981731,0.804722,-0.282811,0.255474,0.101108
3.51703,1.43896,1.60486,0.806098,1.68876,0.276336,0.668614,1.17914,0.515775,0.0243376,0.435784,0.125455
3.19387,1.72484,1.95198,0.68285,1.17642,1.58064,0.398687,0.66064,0.716004,0.476742,0.448317,0.0954908
3.00116,1.75439,1.34056,0.489652,1.27829,1.76945,1.14563,1.10247,0.614669,0.17072,0.417848,0.080571
3.28559,1.9034,2.04463,0.20067,1.43818,0.962674,0.895994,1.15398,0.76972,0.118349,0.294603,0.0745411
3.63623,1.85938,1.07129,-0.833994,1.32818,-0.259193,0.235763,1.13185,0.95429,0.743182,0.730809,0.139059
2.8668,2.5352,2.41035,1.64426,1.89282,1.28105,1.03129,0.946624,0.38091,0.506367,0.229277,0.0486668
1.57254,3.12147,2.47954,-0.0243842,3.08864,0.558443,1.69339,0.25563,1.08084,0.673518,0.184139,0.0845835
0.658145,3.94758,2.69391,-0.661395,2.96958,0.451112,1.64353,1.13286,1.35609,0.407571,0.232679,0.0770184
0.156003,2.88994,2.64571,-0.911235,3.55377,1.07434,1.09156,1.57428,1.18932,0.311085,0.185284,0.0702879
-0.448155,3.45678,1.77345,-1.05806,4.15809,1.63921,1.25466,0.957778,1.1759,0.157236,0.346777,0.0324888
0.278637,3.04753,2.602,-2.59471,2.5811,1.94499,2.14136,1.22676,0.997746,0.305445,0.0834229,-0.0329234
2.69614,1.70342,0.638505,-1.51653,2.48454,2.79662,3.23879,1.34178,0.916384,-0.20404,0.0476996,0.0108561
3.31162,1.65652,0.14307,0.0848934,2.8695,2.42938,2.74575,1.2117,0.869847,-0.353895,-0.0987436,0.00732367
2.95774,1.73846,0.968727,1.01373,2.97272,2.0837,2.4425,1.0606,0.81138,-0.358838,-0.16614,0.0460477
3.04836,1.59693,0.073577,0.873412,3.18642,1.60379,2.43177,1.69609,1.08198,-0.521647,-0.273533,-0.0149322
3.17249,1.43172,0.269584,0.780286,2.35744,1.62629,2.36492,1.9425,0.929693,-0.463156,-0.300257,-0.0442726
3.04771,1.85075,0.761803,0.861621,2.1975,1.64184,1.71988,1.88974,1.13873,-0.62775,-0.0370181,-0.033868
3.24599,2.08132,1.41539,1.05145,1.67651,2.00263,1.54124,1.34201,0.634987,-0.0655609,-0.0139445,-0.0141944
3.59396,2.65917,1.51427,1.22173,1.62594,1.42124,1.48032,1.07807,0.561078,-0.352247,-0.158984,-0.0473546
3.50495,2.92498,2.10471,1.71287,1.18556,0.860195,0.691803,0.429777,0.0871176,-0.105367,0.0429104,-0.0407395
3.63656,3.01852,2.50094,2.24289,1.98134,1.41328,0.671659,0.468584,0.265291,0.0107572,0.0948199,-0.00283174
5.01504,3.83995,2.1061,1.83851,3.19319,0.957236,0.615586,1.82643,0.295939,-0.75556,-0.140869,-0.0591728
3.929,3.18174,2.46262,2.13029,2.30698,1.88735,1.41483,0.94289,0.182087,-0.215544,0.0418367,-0.00747216
3.67837,1.78668,2.59731,1.94182,2.05884,1.60701,1.26524,0.502869,0.641546,-0.138502,0.0280993,0.0521727
1.42231,0.295266,0.823944,-1.07128,1.73801,1.37469,0.17704,0.327634,0.574179,0.130012,0.0194489,0.118335
2.79864,0.787169,0.635676,-0.901299,1.46646,0.520106,0.747551,-0.372794,-0.0925597,-0.129547,-0.120451,0.0566704
3.31527,0.79577,1.77439,-0.201889,1.41137,0.261701,0.766748,0.325438,0.0566532,-0.183662,-0.150631,-0.0253083
3.26664,1.54265,1.47995,-0.204312,2.40981,0.516915,0.996533,0.350496,0.0559947,-0.0904855,-0.116817,0.00897728
3.67697,1.77859,1.68408,-0.184513,1.93137,0.961232,0.659306,0.661394,0.647217,0.0501283,0.0333414,0.0291184
3.49362,2.0467,1.97106,1.14182,1.44127,0.895857,0.79027,0.603455,0.56983,0.471846,0.0835535,0.0491002
3.44871,2.12763,1.98845,1.0899,1.66837,1.39833,1.05707,1.09294,0.675936,0.0913512,0.117118,0.0527893
3.56491,1.9033,1.74382,0.793832,1.58394,1.63407,1.61891,0.803196,1.09729,0.50564,0.351807,0.0935311
2.73711,2.6145,1.0862,1.35454,1.52608,1.01757,0.329998,0.595446,0.540618,-0.0405279,0.475315,0.0181073
3.27649,2.24448,1.68086,0.559429,1.17075,1.04649,1.09988,0.916675,0.659722,0.305081,0.27246,0.0714268
3.64378,1.44922,1.89379,0.571229,2.22362,0.427327,0.797637,1.28941,0.530237,-0.538229,0.141531,0.0816523
3.45649,1.83961,1.50743,0.260051,1.57421,0.64767,0.44139,0.610466,0.656149,0.128659,0.126944,0.0453935
3.21085,2.02065,1.79112,1.08707,0.842402,0.94967,1.31879,0.466594,0.661846,0.198448,-0.0921956,7.46493e-005
3.18908,1.95225,1.44738,0.614862,1.5778,1.54192,0.448158,0.490225,0.281845,-0.162076,0.211617,0.0176653
3.62588,1.97037,1.81055,0.149169,2.09072,1.03881,1.2755,-0.0364263,0.127922,-0.437196,-0.0406415,0.0657204
3.89545,1.43435,1.81027,0.570247,2.16444,1.0643,0.499325,0.354859,0.328199,0.197799,0.0197951,0.0281291
3.46861,1.71184,1.56144,0.824478,1.32858,1.41053,0.726713,0.481246,0.243307,0.174796,0.0988646,0.0458526
3.31899,2.06467,1.52359,1.25803,2.12989,1.44673,1.11177,0.349889,0.266863,0.416971,0.324055,0.0831806
3.0582,1.91154,1.7652,0.981254,2.13047,1.42121,1.47561,0.57677,0.753189,0.258102,0.21091,0.0704816
3.75351,2.12384,1.45311,0.121358,2.00236,1.63888,0.962393,0.784438,0.879473,-0.00871454,0.221036,0.0619153
3.83481,1.97544,1.20016,0.36528,2.89242,1.56106,0.834637,1.14666,0.454303,-0.0919802,0.0647143,0.0031032
3.5518,1.8779,1.25107,0.330964,1.73947,0.559182,0.708514,0.567499,0.896567,-0.0550364,0.224429,0.0585904
3.90682,1.65554,1.52304,-0.238331,1.92725,1.273,0.447134,0.673007,1.10716,0.212296,0.157767,0.0211607
3.95221,1.55791,1.72573,-0.203777,1.77704,1.32305,0.970218,0.33551,0.881983,0.052603,0.089768,0.062034
3.72214,1.13677,1.30957,-0.508924,1.65634,1.74491,1.12104,0.673827,0.691438,0.0988459,0.00188333,0.0369726
1.98116,0.8223,0.797747,-0.399481,3.14617,-0.0765258,-0.0550439,-0.627811,-0.170819,0.350998,0.450701,0.138494
0.173122,3.0957,2.2181,-1.7051,2.65207,1.37271,0.919696,0.82024,1.10397,0.808436,0.377279,-0.000536116
0.131214,3.44863,2.65757,-0.889163,3.67388,1.95983,1.04602,1.00812,1.2881,0.184617,0.484188,0.0488776
-0.321605,2.89459,2.24358,-0.483841,3.65856,1.7698,1.84301,0.730872,1.12361,0.595731,0.336009,0.0143839
-0.253291,3.1027,2.55532,-0.710829,2.76936,2.06397,1.48566,1.093,1.06134,0.509927,0.462061,-0.068156
0.289769,2.67176,2.11986,-1.60621,2.59798,1.64414,1.62106,1.60916,1.63238,0.529389,0.0907486,-0.0258325
2.44767,2.29219,0.779127,-0.952881,1.79831,2.73008,2.26736,2.03855,0.569123,-0.3255,0.284205,-0.0680946
3.20454,1.3163,0.26328,0.3561,2.13213,3.13863,2.63531,0.93413,0.368446,-0.213152,-0.130664,0.0219673
3.09934,1.76784,0.426141,0.801246,2.73932,2.35132,2.46219,1.24311,0.0904119,-0.0716513,-0.198036,0.0271603
2.89314,1.58865,0.766291,1.05379,3.21663,2.79956,1.84447,0.852401,0.389556,-0.17025,-0.166848,0.0392345
3.29571,1.99028,0.780104,1.08979,2.2605,2.45827,2.2708,1.45493,0.466341,-0.251762,-0.238595,-0.00446213
3.54284,1.93726,0.482939,0.698448,1.87634,2.1011,2.35177,1.58303,0.683861,-0.239813,-0.206115,-0.0468909
3.77381,2.07331,0.488022,0.542892,2.10404,2.33371,1.78681,1.10514,0.194855,-0.0794862,0.128902,0.0224811
4.59317,3.16763,-0.093384,0.347454,3.12284,1.50984,1.71853,1.7566,0.808213,-0.0101863,-0.204195,-0.0782494
3.47945,2.77581,1.97508,1.44231,1.53281,1.19082,1.03689,0.665915,0.142314,0.043816,0.00279409,-0.0340225
3.19798,2.67619,2.22405,2.0023,1.50671,1.01669,0.712249,0.530817,0.281511,0.00369171,0.00346804,-0.0200396
3.66669,3.3274,2.36732,1.62118,2.09305,0.927701,1.17314,0.56346,-0.160431,0.0362892,0.0635355,0.000984646
4.19449,3.61756,2.00683,1.89173,2.43338,1.57643,1.37106,0.629003,0.604388,-0.594736,0.167473,-0.00136363
3.83625,3.28583,2.06,1.39205,1.66189,1.31085,1.49741,0.810859,0.529372,-0.264846,0.0760347,-0.0114908
3.23316,2.83259,2.09854,1.5816,1.89704,1.51029,1.48367,1.08379,0.544343,-0.0639546,0.10043,0.0298312
3.23971,2.39118,2.19256,1.8915,1.92114,2.11753,1.39585,1.22041,0.501751,0.0224863,0.0499433,0.0519282
3.23953,2.87029,2.53232,2.14727,2.05259,1.69242,1.20647,1.0324,0.570751,0.063754,0.00737822,0.0135735
3.23917,2.78242,2.32544,1.48941,1.45086,1.30947,1.18996,1.04468,0.54277,0.138753,0.197688,0.046909
3.09429,2.51337,1.99837,1.61075,1.63039,1.52286,1.26468,0.803287,0.552711,0.212316,0.0266557,0.0270214
3.44763,1.90994,2.51406,1.09135,1.70391,0.0738277,0.710183,0.642384,0.657248,-0.0381005,0.213455,0.0814953
1.53662,-0.0501281,0.902098,-0.764236,0.476604,1.01293,0.547946,0.26004,0.390601,-0.204641,0.110397,0.0996062
2.76405,0.648447,0.883559,-0.510189,0.418319,0.659165,-0.330244,-0.540316,-0.125871,-0.596219,0.0269552,-0.0272968
3.28985,1.44107,1.8882,-0.260563,1.42226,0.129624,-0.0344332,-0.429621,0.235722,-0.457262,-0.158915,0.0765772
3.9468,1.70353,1.58577,-0.455903,2.23818,0.8009,-0.108707,0.0752371,-0.355033,-0.186458,0.005817,0.0421755
3.69539,1.80788,1.88199,0.454351,2.01452,0.518268,0.31291,0.019755,-0.0648351,-0.560259,-0.0930615,0.0670945
4.27107,2.96341,2.71729,0.303593,2.33313,0.554762,0.684143,-0.0100811,0.120393,-0.138042,-0.0436423,0.0452196
3.5273,2.47851,2.70099,1.20691,2.47008,1.27262,1.18854,0.0988425,-0.00158961,0.357369,0.362873,0.102751
2.97808,2.09218,1.77169,1.47018,1.60836,1.25686,1.04557,0.79158,0.585688,0.386245,0.348492,0.0817898
2.77206,2.13515,1.80688,1.30521,1.31449,1.24349,1.15678,0.969923,0.51635,0.433,0.243054,0.0708664
2.9712,2.29906,1.95042,1.31109,1.80783,1.03061,0.637172,0.360855,0.18757,0.396707,0.248271,0.0709363
3.56794,2.28769,1.74647,0.821728,1.42754,1.08194,0.688671,0.139712,0.21682,0.18768,0.397083,0.111745
3.31622,2.14633,1.73446,0.34287,1.38437,0.93404,0.780206,0.527241,0.269936,0.246977,0.281744,0.0861206
2.95037,2.33409,2.03737,0.653609,1.82632,1.03412,0.866271,0.78795,0.223329,0.319308,0.291305,0.0710203
3.2878,1.86856,1.83048,0.395853,2.20806,1.59626,1.10776,0.67723,0.244681,0.285651,0.459591,0.109125
3.73763,2.33908,2.07102,-0.0809711,2.18112,1.50682,0.419437,0.238015,0.45269,0.0270305,0.384781,0.114318
3.00881,2.15954,1.51849,0.845869,1.71844,1.10325,1.04486,1.15799,0.705763,0.306311,0.0902648,0.0545166
2.67099,1.98636,1.94381,2.00922,1.76382,1.27544,1.06166,0.786535,0.719697,0.361589,0.222604,0.0706709
2.78447,2.05552,1.29323,0.720955,1.7366,1.54974,1.42994,0.980642,0.249493,0.419178,0.375078,0.084609
3.183,1.75242,1.57047,0.246769,1.83183,1.53263,1.38029,1.07339,0.557138,0.23917,0.176108,0.0710077
3.52795,2.06198,2.39402,-0.484876,2.25164,1.23413,1.31762,0.888346,0.60885,0.326655,0.326161,0.106296
2.83072,1.52086,2.37446,-0.427902,2.13622,0.299657,1.14275,1.56528,0.866338,0.574301,0.165477,0.0440568
