0,0,0,0,0,0,0,0,0
0,5.8845e-019,1e-030,4.14989e-011,0.168421,0.0125,0.807783,0.0112963,9.5e-031
0,0.0196737,1.39441e-011,0.0949304,0.635675,0.0669818,0.0230484,0.155441,0.00424983
0,0.0147772,0.0112267,0.0506755,0.823151,0.0071231,0.0613508,0.0316959,1.5e-031
0,0.0190406,0.00148834,0.753237,0.00883571,8e-031,0.00891657,0.00197779,0.206504
0,7.5e-031,0.00249998,0.0746558,0.193805,8.5e-031,0.0445825,0.512882,0.171574
